證券代碼	簡稱	年月日	收盤價
Y9999  	加權指數     	20160523	 8344.44
Y9999  	加權指數     	20160524	 8300.66
Y9999  	加權指數     	20160525	 8396.20
Y9999  	加權指數     	20160526	 8394.12
Y9999  	加權指數     	20160527	 8463.61
Y9999  	加權指數     	20160530	 8535.87
Y9999  	加權指數     	20160531	 8535.59
Y9999  	加權指數     	20160601	 8597.16
Y9999  	加權指數     	20160602	 8556.02
Y9999  	加權指數     	20160603	 8587.36
Y9999  	加權指數     	20160604	 8591.57
Y9999  	加權指數     	20160606	 8597.11
Y9999  	加權指數     	20160607	 8679.90
Y9999  	加權指數     	20160608	 8715.48
Y9999  	加權指數     	20160613	 8536.22
Y9999  	加權指數     	20160614	 8576.12
Y9999  	加權指數     	20160615	 8606.37
Y9999  	加權指數     	20160616	 8494.14
Y9999  	加權指數     	20160617	 8568.08
Y9999  	加權指數     	20160620	 8625.92
Y9999  	加權指數     	20160621	 8684.85
Y9999  	加權指數     	20160622	 8716.25
Y9999  	加權指數     	20160623	 8676.68
Y9999  	加權指數     	20160624	 8476.99
Y9999  	加權指數     	20160627	 8458.87
Y9999  	加權指數     	20160628	 8505.51
Y9999  	加權指數     	20160629	 8586.56
Y9999  	加權指數     	20160630	 8666.58
Y9999  	加權指數     	20160701	 8738.24
Y9999  	加權指數     	20160704	 8760.58
Y9999  	加權指數     	20160705	 8716.07
Y9999  	加權指數     	20160706	 8575.75
Y9999  	加權指數     	20160707	 8640.91
Y9999  	加權指數     	20160711	 8786.47
Y9999  	加權指數     	20160712	 8841.46
Y9999  	加權指數     	20160713	 8857.75
Y9999  	加權指數     	20160714	 8866.36
Y9999  	加權指數     	20160715	 8949.85
Y9999  	加權指數     	20160718	 9008.21
Y9999  	加權指數     	20160719	 9034.87
Y9999  	加權指數     	20160720	 9007.68
Y9999  	加權指數     	20160721	 9056.56
Y9999  	加權指數     	20160722	 9013.14
Y9999  	加權指數     	20160725	 8991.67
Y9999  	加權指數     	20160726	 9024.79
Y9999  	加權指數     	20160727	 9063.39
Y9999  	加權指數     	20160728	 9076.64
Y9999  	加權指數     	20160729	 8984.41
Y9999  	加權指數     	20160801	 9080.71
Y9999  	加權指數     	20160802	 9068.76
Y9999  	加權指數     	20160803	 9001.71
Y9999  	加權指數     	20160804	 9024.71
Y9999  	加權指數     	20160805	 9092.12
Y9999  	加權指數     	20160808	 9150.26
Y9999  	加權指數     	20160809	 9155.08
Y9999  	加權指數     	20160810	 9200.42
Y9999  	加權指數     	20160811	 9131.83
Y9999  	加權指數     	20160812	 9150.39
Y9999  	加權指數     	20160815	 9148.51
Y9999  	加權指數     	20160816	 9110.36
Y9999  	加權指數     	20160817	 9117.70
Y9999  	加權指數     	20160818	 9122.50
Y9999  	加權指數     	20160819	 9034.27
Y9999  	加權指數     	20160822	 8981.81
Y9999  	加權指數     	20160823	 9030.93
Y9999  	加權指數     	20160824	 9017.38
Y9999  	加權指數     	20160825	 9115.47
Y9999  	加權指數     	20160826	 9131.72
Y9999  	加權指數     	20160829	 9110.17
Y9999  	加權指數     	20160830	 9110.56
Y9999  	加權指數     	20160831	 9068.85
Y9999  	加權指數     	20160901	 9001.15
Y9999  	加權指數     	20160902	 8987.55
Y9999  	加權指數     	20160905	 9090.13
Y9999  	加權指數     	20160906	 9181.85
Y9999  	加權指數     	20160907	 9259.07
Y9999  	加權指數     	20160908	 9262.89
Y9999  	加權指數     	20160909	 9164.88
Y9999  	加權指數     	20160910	 9053.69
Y9999  	加權指數     	20160912	 8947.06
Y9999  	加權指數     	20160913	 8940.83
Y9999  	加權指數     	20160914	 8902.30
Y9999  	加權指數     	20160919	 9152.88
Y9999  	加權指數     	20160920	 9161.58
Y9999  	加權指數     	20160921	 9228.50
Y9999  	加權指數     	20160922	 9235.26
Y9999  	加權指數     	20160923	 9284.62
Y9999  	加權指數     	20160926	 9194.52
Y9999  	加權指數     	20160929	 9270.90
Y9999  	加權指數     	20160930	 9166.85
Y9999  	加權指數     	20161003	 9234.20
Y9999  	加權指數     	20161004	 9287.77
Y9999  	加權指數     	20161005	 9272.28
Y9999  	加權指數     	20161006	 9284.31
Y9999  	加權指數     	20161007	 9265.81
Y9999  	加權指數     	20161011	 9219.82
Y9999  	加權指數     	20161012	 9252.60
Y9999  	加權指數     	20161013	 9219.17
Y9999  	加權指數     	20161014	 9165.17
Y9999  	加權指數     	20161017	 9176.22
Y9999  	加權指數     	20161018	 9222.58
Y9999  	加權指數     	20161019	 9283.99
Y9999  	加權指數     	20161020	 9317.24
Y9999  	加權指數     	20161021	 9306.57
Y9999  	加權指數     	20161024	 9322.50
Y9999  	加權指數     	20161025	 9385.65
Y9999  	加權指數     	20161026	 9362.25
Y9999  	加權指數     	20161027	 9299.55
Y9999  	加權指數     	20161028	 9306.92
Y9999  	加權指數     	20161031	 9290.12
Y9999  	加權指數     	20161101	 9272.70
Y9999  	加權指數     	20161102	 9139.04
Y9999  	加權指數     	20161103	 9067.27
Y9999  	加權指數     	20161104	 9068.15
Y9999  	加權指數     	20161107	 9189.84
Y9999  	加權指數     	20161108	 9217.43
Y9999  	加權指數     	20161109	 8943.20
Y9999  	加權指數     	20161110	 9152.18
Y9999  	加權指數     	20161111	 8957.76
Y9999  	加權指數     	20161114	 8940.40
Y9999  	加權指數     	20161115	 8931.03
Y9999  	加權指數     	20161116	 8962.22
Y9999  	加權指數     	20161117	 8995.26
Y9999  	加權指數     	20161118	 9008.79
Y9999  	加權指數     	20161121	 9041.11
Y9999  	加權指數     	20161122	 9133.39
Y9999  	加權指數     	20161123	 9178.23
Y9999  	加權指數     	20161124	 9152.11
Y9999  	加權指數     	20161125	 9159.07
Y9999  	加權指數     	20161128	 9222.24
Y9999  	加權指數     	20161129	 9192.38
Y9999  	加權指數     	20161130	 9240.71
Y9999  	加權指數     	20161201	 9263.53
Y9999  	加權指數     	20161202	 9189.49
Y9999  	加權指數     	20161205	 9160.66
Y9999  	加權指數     	20161206	 9250.77
Y9999  	加權指數     	20161207	 9263.89
Y9999  	加權指數     	20161208	 9375.86
Y9999  	加權指數     	20161209	 9392.68
Y9999  	加權指數     	20161212	 9349.94
Y9999  	加權指數     	20161213	 9382.14
Y9999  	加權指數     	20161214	 9368.52
Y9999  	加權指數     	20161215	 9360.35
Y9999  	加權指數     	20161216	 9326.78
Y9999  	加權指數     	20161219	 9239.32
Y9999  	加權指數     	20161220	 9242.41
Y9999  	加權指數     	20161221	 9204.26
Y9999  	加權指數     	20161222	 9118.75
Y9999  	加權指數     	20161223	 9078.64
Y9999  	加權指數     	20161226	 9110.54
Y9999  	加權指數     	20161227	 9109.27
Y9999  	加權指數     	20161228	 9201.40
Y9999  	加權指數     	20161229	 9153.09
Y9999  	加權指數     	20161230	 9253.50
Y9999  	加權指數     	20170103	 9272.88
Y9999  	加權指數     	20170104	 9286.96
Y9999  	加權指數     	20170105	 9358.14
Y9999  	加權指數     	20170106	 9372.22
Y9999  	加權指數     	20170109	 9342.42
Y9999  	加權指數     	20170110	 9349.64
Y9999  	加權指數     	20170111	 9345.74
Y9999  	加權指數     	20170112	 9410.18
Y9999  	加權指數     	20170113	 9378.83
Y9999  	加權指數     	20170116	 9292.33
Y9999  	加權指數     	20170117	 9354.53
Y9999  	加權指數     	20170118	 9341.97
Y9999  	加權指數     	20170119	 9318.12
Y9999  	加權指數     	20170120	 9331.46
Y9999  	加權指數     	20170123	 9424.05
Y9999  	加權指數     	20170124	 9447.95
Y9999  	加權指數     	20170202	 9428.97
Y9999  	加權指數     	20170203	 9455.56
Y9999  	加權指數     	20170206	 9538.01
Y9999  	加權指數     	20170207	 9554.56
Y9999  	加權指數     	20170208	 9543.25
Y9999  	加權指數     	20170209	 9590.18
Y9999  	加權指數     	20170210	 9665.59
Y9999  	加權指數     	20170213	 9710.32
Y9999  	加權指數     	20170214	 9718.78
Y9999  	加權指數     	20170215	 9799.76
Y9999  	加權指數     	20170216	 9771.25
Y9999  	加權指數     	20170217	 9759.76
Y9999  	加權指數     	20170218	 9779.92
Y9999  	加權指數     	20170220	 9753.20
Y9999  	加權指數     	20170221	 9763.93
Y9999  	加權指數     	20170222	 9778.78
Y9999  	加權指數     	20170223	 9769.31
Y9999  	加權指數     	20170224	 9750.47
Y9999  	加權指數     	20170301	 9674.78
Y9999  	加權指數     	20170302	 9691.80
Y9999  	加權指數     	20170303	 9648.21
Y9999  	加權指數     	20170306	 9682.63
Y9999  	加權指數     	20170307	 9738.07
Y9999  	加權指數     	20170308	 9753.45
Y9999  	加權指數     	20170309	 9658.61
Y9999  	加權指數     	20170310	 9627.89
Y9999  	加權指數     	20170313	 9697.34
Y9999  	加權指數     	20170314	 9744.21
Y9999  	加權指數     	20170315	 9740.31
Y9999  	加權指數     	20170316	 9837.83
Y9999  	加權指數     	20170317	 9908.69
Y9999  	加權指數     	20170320	 9912.97
Y9999  	加權指數     	20170321	 9972.49
Y9999  	加權指數     	20170322	 9922.66
Y9999  	加權指數     	20170323	 9930.74
Y9999  	加權指數     	20170324	 9902.98
Y9999  	加權指數     	20170327	 9876.77
Y9999  	加權指數     	20170328	 9876.45
Y9999  	加權指數     	20170329	 9856.25
Y9999  	加權指數     	20170330	 9848.15
Y9999  	加權指數     	20170331	 9811.52
Y9999  	加權指數     	20170405	 9949.48
Y9999  	加權指數     	20170406	 9897.80
Y9999  	加權指數     	20170407	 9873.37
Y9999  	加權指數     	20170410	 9882.54
Y9999  	加權指數     	20170411	 9832.42
Y9999  	加權指數     	20170412	 9817.68
Y9999  	加權指數     	20170413	 9836.68
Y9999  	加權指數     	20170414	 9732.93
Y9999  	加權指數     	20170417	 9716.40
Y9999  	加權指數     	20170418	 9746.56
Y9999  	加權指數     	20170419	 9639.94
Y9999  	加權指數     	20170420	 9632.69
Y9999  	加權指數     	20170421	 9717.41
Y9999  	加權指數     	20170424	 9717.95
Y9999  	加權指數     	20170425	 9841.71
Y9999  	加權指數     	20170426	 9856.45
Y9999  	加權指數     	20170427	 9860.62
Y9999  	加權指數     	20170428	 9872.00
Y9999  	加權指數     	20170502	 9941.27
Y9999  	加權指數     	20170503	 9955.33
Y9999  	加權指數     	20170504	 9967.64
Y9999  	加權指數     	20170505	 9899.94
Y9999  	加權指數     	20170508	 9937.25
Y9999  	加權指數     	20170509	 9915.48
Y9999  	加權指數     	20170510	 9968.32
Y9999  	加權指數     	20170511	10001.48
Y9999  	加權指數     	20170512	 9986.82
Y9999  	加權指數     	20170515	10036.82
Y9999  	加權指數     	20170516	10031.49
Y9999  	加權指數     	20170517	10013.67
Y9999  	加權指數     	20170518	 9969.45
Y9999  	加權指數     	20170519	 9947.62
Y9999  	加權指數     	20170522	 9997.26
Y9999  	加權指數     	20170523	10007.84
Y9999  	加權指數     	20170524	10044.42
Y9999  	加權指數     	20170525	10108.49
Y9999  	加權指數     	20170526	10101.95
Y9999  	加權指數     	20170531	10040.72
Y9999  	加權指數     	20170601	10087.42
Y9999  	加權指數     	20170602	10152.53
Y9999  	加權指數     	20170603	10158.15
Y9999  	加權指數     	20170605	10226.84
Y9999  	加權指數     	20170606	10206.18
Y9999  	加權指數     	20170607	10209.99
Y9999  	加權指數     	20170608	10225.78
Y9999  	加權指數     	20170609	10199.65
Y9999  	加權指數     	20170612	10109.96
Y9999  	加權指數     	20170613	10128.15
Y9999  	加權指數     	20170614	10072.46
Y9999  	加權指數     	20170615	10088.35
Y9999  	加權指數     	20170616	10156.73
Y9999  	加權指數     	20170619	10250.60
Y9999  	加權指數     	20170620	10324.46
Y9999  	加權指數     	20170621	10349.72
Y9999  	加權指數     	20170622	10399.06
Y9999  	加權指數     	20170623	10377.70
Y9999  	加權指數     	20170626	10513.96
Y9999  	加權指數     	20170627	10512.06
Y9999  	加權指數     	20170628	10390.55
Y9999  	加權指數     	20170629	10421.65
Y9999  	加權指數     	20170630	10395.07
Y9999  	加權指數     	20170703	10412.79
Y9999  	加權指數     	20170704	10347.78
Y9999  	加權指數     	20170705	10404.79
Y9999  	加權指數     	20170706	10368.20
Y9999  	加權指數     	20170707	10297.25
Y9999  	加權指數     	20170710	10289.91
Y9999  	加權指數     	20170711	10415.57
Y9999  	加權指數     	20170712	10420.68
Y9999  	加權指數     	20170713	10460.15
Y9999  	加權指數     	20170714	10443.91
Y9999  	加權指數     	20170717	10457.54
Y9999  	加權指數     	20170718	10481.26
Y9999  	加權指數     	20170719	10506.10
Y9999  	加權指數     	20170720	10499.36
Y9999  	加權指數     	20170721	10436.70
Y9999  	加權指數     	20170724	10461.28
Y9999  	加權指數     	20170725	10463.15
Y9999  	加權指數     	20170726	10419.11
Y9999  	加權指數     	20170727	10508.37
Y9999  	加權指數     	20170728	10423.05
Y9999  	加權指數     	20170731	10427.33
Y9999  	加權指數     	20170801	10437.29
Y9999  	加權指數     	20170802	10519.27
Y9999  	加權指數     	20170803	10469.88
Y9999  	加權指數     	20170804	10506.56
Y9999  	加權指數     	20170807	10579.38
Y9999  	加權指數     	20170808	10568.97
Y9999  	加權指數     	20170809	10470.38
Y9999  	加權指數     	20170810	10329.74
Y9999  	加權指數     	20170811	10329.57
Y9999  	加權指數     	20170814	10225.28
Y9999  	加權指數     	20170815	10311.16
Y9999  	加權指數     	20170816	10290.39
Y9999  	加權指數     	20170817	10369.37
Y9999  	加權指數     	20170818	10321.33
Y9999  	加權指數     	20170821	10326.39
Y9999  	加權指數     	20170822	10392.07
Y9999  	加權指數     	20170823	10406.81
Y9999  	加權指數     	20170824	10488.96
Y9999  	加權指數     	20170825	10515.51
Y9999  	加權指數     	20170828	10525.98
Y9999  	加權指數     	20170829	10496.57
Y9999  	加權指數     	20170830	10569.40
Y9999  	加權指數     	20170831	10585.78
Y9999  	加權指數     	20170901	10594.82
Y9999  	加權指數     	20170904	10569.87
Y9999  	加權指數     	20170905	10617.84
Y9999  	加權指數     	20170906	10547.86
Y9999  	加權指數     	20170907	10538.51
Y9999  	加權指數     	20170908	10609.95
Y9999  	加權指數     	20170911	10572.16
Y9999  	加權指數     	20170912	10610.35
Y9999  	加權指數     	20170913	10532.88
Y9999  	加權指數     	20170914	10553.57
Y9999  	加權指數     	20170915	10580.41
Y9999  	加權指數     	20170918	10631.57
Y9999  	加權指數     	20170919	10576.14
Y9999  	加權指數     	20170920	10519.17
Y9999  	加權指數     	20170921	10578.44
Y9999  	加權指數     	20170922	10449.68
Y9999  	加權指數     	20170925	10335.89
Y9999  	加權指數     	20170926	10257.02
Y9999  	加權指數     	20170927	10326.68
Y9999  	加權指數     	20170928	10296.45
Y9999  	加權指數     	20170929	10329.94
Y9999  	加權指數     	20170930	10383.94
Y9999  	加權指數     	20171002	10465.16
Y9999  	加權指數     	20171003	10469.35
Y9999  	加權指數     	20171005	10518.27
Y9999  	加權指數     	20171006	10532.81
Y9999  	加權指數     	20171011	10641.19
Y9999  	加權指數     	20171012	10711.44
Y9999  	加權指數     	20171013	10724.09
Y9999  	加權指數     	20171016	10774.21
Y9999  	加權指數     	20171017	10723.15
Y9999  	加權指數     	20171018	10720.28
Y9999  	加權指數     	20171019	10760.29
Y9999  	加權指數     	20171020	10728.88
Y9999  	加權指數     	20171023	10735.21
Y9999  	加權指數     	20171024	10743.78
Y9999  	加權指數     	20171025	10750.57
Y9999  	加權指數     	20171026	10734.76
Y9999  	加權指數     	20171027	10709.11
Y9999  	加權指數     	20171030	10756.87
Y9999  	加權指數     	20171031	10793.80
Y9999  	加權指數     	20171101	10806.36
Y9999  	加權指數     	20171102	10788.51
Y9999  	加權指數     	20171103	10800.77
Y9999  	加權指數     	20171106	10786.19
Y9999  	加權指數     	20171107	10840.34
Y9999  	加權指數     	20171108	10818.99
Y9999  	加權指數     	20171109	10743.27
Y9999  	加權指數     	20171110	10732.67
